query,tweet_date,username,name,text,url,translated_text,CLASSIFICACAO
Morbius,26 Mar 2022,@RossMovieReview,Ross The Movie Reviewer,"Sonic The Hedgehog 2 The Northman Morbius: reason why is, to see how bad it is. Fantastic Beasts 3: Please don’t let me down or otherwise am done with this series!",https://nitter.net/RossMovieReview/status/1507867726844473351#m,"Sonic The Hedgehog 2 The Northman Morbius: reason why is, to see how bad it is. Fantastic Beasts 3: Please don’t let me down or otherwise am done with this series!",0
Morbius,26 Mar 2022,@iamthatroby,rob-e,Avi Arad seeing one person ask when Morbius is going to appear in the avengers,https://nitter.net/iamthatroby/status/1507867594929602561#m,Avi Arad seeing one person ask when Morbius is going to appear in the avengers,0
Morbius,26 Mar 2022,@jeguru1,MrWild462,‘Morbius’ Director Confirms Spider-Man Exists In Sony’s Universe jeabynews.com/morbius-direct…,https://nitter.net/jeguru1/status/1507867328872333316#m,‘Morbius’ Director Confirms Spider-Man Exists In Sony’s Universe jeabynews.com/morbius-direct…,0
Morbius,26 Mar 2022,@ComicsCollecti4,Comics Collectibles,FEAR #30 CGC 9.6 🔑🔥 Morbius the Living Vampire WHITE could be 9.8 see pics ebay.com/itm/255456726002?ha… eBay,https://nitter.net/ComicsCollecti4/status/1507867266011992065#m,FEAR #30 CGC 9.6 🔑🔥 Morbius the Living Vampire WHITE could be 9.8 see pics ebay.com/itm/255456726002?ha… eBay,0
Morbius,26 Mar 2022,@DarkspiderDavid,David Ortega,"Chief shows his face in just the first episode of Halo, Morbius direct flat out spoils the movie on Twitter; Its a really sad and bizarre time to be a pop culture fan. I guess this is a good a time as any to cleanse out with Everything Everywhere All At Once.",https://nitter.net/DarkspiderDavid/status/1507867230192607233#m,"Chief shows his face in just the first episode of Halo, Morbius direct flat out spoils the movie on Twitter; Its a really sad and bizarre time to be a pop culture fan. I guess this is a good a time as any to cleanse out with Everything Everywhere All At Once.",1
Morbius,26 Mar 2022,@Aarty12341,Mr Scene IT ALL,"Wish I was working with Sony on morbius and spiderman. The First thing I'd do is leave the mcu I'd start a secret wars spider verse trilogy based on TAS with Tom, Tobey and Andrew. Introduce madame web the beyonder and ease Miles morales into the trilogy to take over from Tom.",https://nitter.net/Aarty12341/status/1507867067663491075#m,"Wish I was working with Sony on morbius and spiderman. The First thing I'd do is leave the mcu I'd start a secret wars spider verse trilogy based on TAS with Tom, Tobey and Andrew. Introduce madame web the beyonder and ease Miles morales into the trilogy to take over from Tom.",0
Morbius,26 Mar 2022,@Joe_Pace96,Joe Pace,I feel like this will do well because everyone will see it after Morbius and just be happier 😂,https://nitter.net/Joe_Pace96/status/1507866877762097152#m,I feel like this will do well because everyone will see it after Morbius and just be happier 😂,0
Morbius,26 Mar 2022,@HiddenReach,Hidden Reach,Morbius? 👀,https://nitter.net/HiddenReach/status/1507866791686594567#m,Morbius? 👀,0
Morbius,27 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,,https://nitter.net/Morbius_Fan1/status/1508232324361723919#m,,0
Morbius,27 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,,https://nitter.net/Morbius_Fan1/status/1508232191955906564#m,,0
Morbius,27 Mar 2022,@videlicetius,Videlicetius,Morbius Box Office Debut Projected As Lowest Spider-Man Live-Action Movie screenrant.com/morbius-box-o…,https://nitter.net/videlicetius/status/1508231726350409741#m,Morbius Box Office Debut Projected As Lowest Spider-Man Live-Action Movie screenrant.com/morbius-box-o…,0
Morbius,27 Mar 2022,@yhanzin2,pravas,"Qnd será q morbius chega aqui em Adamantina, minha expectativa pra esse filme tá mto alta",https://nitter.net/yhanzin2/status/1508231479087747077#m,"When will Morbius arrive here in Adamantina, my expectations for this film are very high",0
Morbius,27 Mar 2022,@dragonmoments,Dragon,Looks like I’m gonna go see Morbius,https://nitter.net/dragonmoments/status/1508231365606711302#m,Looks like I’m gonna go see Morbius,1
Morbius,27 Mar 2022,@pipisnyasemut,nih🍉,"pageee, morbius sama moon knight tinggal 2 hareeeee😭🤗🤗",https://nitter.net/pipisnyasemut/status/1508231212896514050#m,"pageee, Morbius and Moon Knight only have 2 days left😭🤗🤗",0
Morbius,27 Mar 2022,@BatiburrilloEl,El Batiburrillo,"En la serie animada de los 90 de Spiderman, Morbius tuvo una historia bastante interesante y algunas apariciones. Y ya los crossovers con Blade están bastante guapos.",https://nitter.net/BatiburrilloEl/status/1508231077579706379#m,"In the '90s Spiderman animated series, Morbius had a pretty interesting story and a few appearances. And the crossovers with Blade are already quite nice.",0
Morbius,27 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,,https://nitter.net/Morbius_Fan1/status/1508230852752384003#m,,0
Morbius,27 Mar 2022,@BIONICPRIME,J°$h ฏۗ™ۗۗ꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱꙱,Should've been Morbius....,https://nitter.net/BIONICPRIME/status/1508230669482217478#m,Should've been Morbius....,1
Morbius,27 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,Minnesota coach is another Kevin Ryan look a like,https://nitter.net/Morbius_Fan1/status/1508230623865016320#m,Minnesota coach is another Kevin Ryan look a like,0
Morbius,27 Mar 2022,@0luquitaz,lucas,"Em Abril tem 3 filmes que preciso assistir no cinema: Morbius ( sim, eu vou assistir), Sonic 2 e Animais Fantásticos 3. Espero eu conseguir ver todos eles.",https://nitter.net/0luquitaz/status/1508230428666253315#m,"In April there are 3 films that I need to watch at the cinema: Morbius (yes, I'm going to watch), Sonic 2 and Fantastic Beasts 3. I hope I can see them all.",0
Morbius,27 Mar 2022,@N64Team,Team N64 (Sixty) #WhoIsEmio,Lore de Sonic>>>>>>>>>>>>>>>>>>>Lore de Morbius,https://nitter.net/N64Team/status/1508230416175669258#m,Sonic Lore>>>>>>>>>>>>>>>>>>>> Morbius Lore,0
Morbius,27 Mar 2022,@Cinemark_ar,Cinemark Argentina 🇦🇷,Acordate que ya podés asegurar tu lugar para #Morbius y #AnimalesFantasticos3 en cinemarkhoyts.com.ar,https://nitter.net/Cinemark_ar/status/1508230385812926466#m,Remember that you can now secure your place for #Morbius and #FantasticAnimals3 at cinemamarkhoyts.com.ar,0
Morbius,27 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,I kiss Brooklyn D-lo,https://nitter.net/Morbius_Fan1/status/1508230328711884804#m,I kiss Brooklyn D-lo,0
Morbius,27 Mar 2022,@Metacida,not alive,"Me da que en Morbius no va a ser, o solo por esa tontuna las críticas no serían TAN malas",https://nitter.net/Metacida/status/1508230025992187907#m,"I think it won't be in Morbius, or just because of that nonsense the reviews wouldn't be THAT bad.",0
Morbius,27 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,,https://nitter.net/Morbius_Fan1/status/1508230022544384005#m,,0
Morbius,27 Mar 2022,@otterpop29,maura 🦦,okay who wants to take the bullet and see morbius with me? i HAVE to see matt smith,https://nitter.net/otterpop29/status/1508229786748928000#m,okay who wants to take the bullet and see morbius with me? i HAVE to see matt smith,1
Morbius,27 Mar 2022,@valmont1702,Carl LEPELTIER,"Based on the various clues, we already know #Venom & #Morbius are in the same universe as Andrew Garfields's Amazing Spider-Man 😏",https://nitter.net/valmont1702/status/1508229755002368003#m,"Based on the various clues, we already know #Venom & #Morbius are in the same universe as Andrew Garfields's Amazing Spider-Man 😏",0
Morbius,27 Mar 2022,@gabrielw_jpg,Gabriel™,"o dia que eu sair de casa pra assistir MORBIUS pode me internar que eu tô maluco, quem teve essa ideia?",https://nitter.net/gabrielw_jpg/status/1508229748996120576#m,"The day I leave the house to watch MORBIUS might admit me that I'm crazy, who had this idea?",1
Morbius,27 Mar 2022,@Birdsquawks_,EJ,It’d be cool if it was a variant to Tobey’s Spidey because we know he worked at the Daily Bugle with the same logo last time we saw him in the Raimiverse. But it could be a variant to Tom or Andrew too. I really wanna know who’s the Spider-Man in the Morbius universe already,https://nitter.net/Birdsquawks_/status/1508229342672814085#m,It’d be cool if it was a variant to Tobey’s Spidey because we know he worked at the Daily Bugle with the same logo last time we saw him in the Raimiverse. But it could be a variant to Tom or Andrew too. I really wanna know who’s the Spider-Man in the Morbius universe already,1
Morbius,27 Mar 2022,@WillSamoro,William Daniel,"#jaredleto, #morbius, #suicidesquad, #requiemforadream Não dá pra negar que o Jared Leto só fez atuações dignas de Framboesa de Ouro. 3 filmes que não dá pra apagar da memória (dele).",https://nitter.net/WillSamoro/status/1508229302990647296#m,"#jaredleto, #morbius, #suicidesquad, #requiemforadream There's no denying that Jared Leto only gave performances worthy of a Golden Raspberry. 3 films that you can’t erase from your (his) memory.",0
Morbius,27 Mar 2022,@trebuaNsalguoD,último romântico,LEK.... Tô triste pq não vou ver morbius na estreia,https://nitter.net/trebuaNsalguoD/status/1508229193741578241#m,LEK.... I'm sad because I won't see Morbius at the premiere,0
Morbius,27 Mar 2022,@CinephileX79,Xennial Cinephile,"Morbius Director Talks Vulture’s Role, Post-Credits Scenes comingsoon.net/movies/news/1… #xennialcinephile #cinephilex79",https://nitter.net/CinephileX79/status/1508229046328508417#m,"Morbius Director Talks Vulture’s Role, Post-Credits Scenes comingsoon.net/movies/news/1… #xennialcinephile #cinephilex79",0
Morbius,27 Mar 2022,@Accessdenied_03,bossy beast.,You know morbius is out on Thursday right?!,https://nitter.net/Accessdenied_03/status/1508228967047696387#m,You know morbius is out on Thursday right?!,0
Morbius,27 Mar 2022,@LandonBurris,Landon,@gloomPATROL Are you on #JaredLeto watch? Heard he might attend the #Oscars as #Morbius this year...,https://nitter.net/LandonBurris/status/1508228789729480708#m,@gloomPATROL Are you on #JaredLeto watch? Heard he might attend the #Oscars as #Morbius this year...,0
Morbius,27 Mar 2022,@CarlosEMunoz2,Carlos E. Munoz,Should I waste my money on tickets for Morbius?,https://nitter.net/CarlosEMunoz2/status/1508228663250149385#m,Should I waste my money on tickets for Morbius?,1
Morbius,27 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,THIS TEAM!!,https://nitter.net/Morbius_Fan1/status/1508228550096269316#m,THIS TEAM!!,0
Morbius,27 Mar 2022,@Josancoppola,Art Deco,a ver como lo hacen con morbius pero la de venom no parecia tanto de los 90 xd,https://nitter.net/Josancoppola/status/1508228367790837760#m,Let's see how they do it with Morbius but the Venom one didn't seem so much from the 90s xd,0
Morbius,27 Mar 2022,@guiseokie_,เɳα⁷₉ 솝 ﾒ𝟶 | PLAYᶜʳᶠ,"tenho q assistir hawkeye ate dia 30, pra assistir moonknight até dia 1 pra eu assistir morbius dia 1 a noite mds marvel put4",https://nitter.net/guiseokie_/status/1508228324644036614#m,"I have to watch Hawkeye until the 30th, to watch Moonknight until the 1st so I can watch Morbius on the 1st at night mds marvel put4",0
Morbius,27 Mar 2022,@MarvelousChats,Marvelous Chats,Fantastic cast tonight all! Great turn out live over on #twitch! Not to worry though if you missed it will be up on #YouTube and #Spotify tomorrow ! Big week coming next week! Loads of new content. CANT WAIT ! #MoonKnight #Morbius #marvel #mcu #disneyplus 💚💚💚,https://nitter.net/MarvelousChats/status/1508228199687327744#m,Fantastic cast tonight all! Great turn out live over on #twitch! Not to worry though if you missed it will be up on #YouTube and #Spotify tomorrow ! Big week coming next week! Loads of new content. CANT WAIT ! #MoonKnight #Morbius #marvel #mcu #disneyplus 💚💚💚,0
Morbius,27 Mar 2022,@chrisdsav,𝕽𝖆𝖉𝖎𝖔 𝖔𝖋 𝕳𝖔𝖗𝖗𝖔𝖗 #horrorhost,I saw the lost city Morbius does not come out till next week,https://nitter.net/chrisdsav/status/1508227867926278156#m,I saw the lost city Morbius does not come out till next week,1
Morbius,27 Mar 2022,@JaredLeto,JARED LETO,#MADRID @MorbiusMovie #MORBIUS,https://nitter.net/JaredLeto/status/1508227642469740548#m,#MADRID @MorbiusMovie #MORBIUS,0
Morbius,27 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,W,https://nitter.net/Morbius_Fan1/status/1508227636627218436#m,W,0
Morbius,27 Mar 2022,@Anarconormie,ACESSORIA RATM,"não vi, nem vou ver morbius, to meio pah com coisa de heroi",https://nitter.net/Anarconormie/status/1508227582546055169#m,"I haven't seen it, nor will I see it, Morbius, I'm a little confused about hero stuff",0
Morbius,27 Mar 2022,@onlyace_daniels,𝑨𝒄𝒆 𝑫𝒂𝒏𝒊𝒆𝒍𝒔,Green light Morbius 2 and 3 and a Jared Leto Spin-off Show with Jared Leto playing a Different version called Morbi-us Directed by Jordon Peele,https://nitter.net/onlyace_daniels/status/1508227143439990786#m,Green light Morbius 2 and 3 and a Jared Leto Spin-off Show with Jared Leto playing a Different version called Morbi-us Directed by Jordon Peele,0
Morbius,27 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,Kat is so sad. I AM SO HAPPY!!!!!,https://nitter.net/Morbius_Fan1/status/1508226841705947142#m,Kat is so sad. I AM SO HAPPY!!!!!,0
Morbius,27 Mar 2022,@MARSStore,THE MARS STORE.,New #MORBIUSMERCH! Three new items just dropped in the store - quantities limited so grab ‘em while you can: Morbiusmerch.com,https://nitter.net/MARSStore/status/1508226837389840384#m,New #MORBIUSMERCH! Three new items just dropped in the store - quantities limited so grab ‘em while you can: Morbiusmerch.com,0
Morbius,27 Mar 2022,@DanielPEQUENO3,Daniel_fromMts,estão criticando muito Morbius,https://nitter.net/DanielPEQUENO3/status/1508226723040661506#m,are criticizing Morbius a lot,0
Morbius,27 Mar 2022,@muramasacast,Muramasa #OfertasdeGames,Os 10 Maiores Inimigos do Morbius ovicio.com.br/os-10-maiores-…,https://nitter.net/muramasacast/status/1508226496909000704#m,The 10 Greatest Enemies of Morbius ovicio.com.br/os-10-maiores-…,0
Morbius,27 Mar 2022,@Cinemascomics,Cinemascomics,Explicación a la presencia del Buitre del UCM en Morbius. No tiene sentido cinemascomics.com/explicacio…,https://nitter.net/Cinemascomics/status/1508226486234456067#m,Explanation of the presence of the UCM Vulture in Morbius. It doesn't make sense cinemascomics.com/explicacio…,0
Morbius,28 Mar 2022,@worldofHailee,Hailee Steinfeld’s ex,Can’t be worse than Morbius 😅,https://nitter.net/worldofHailee/status/1508594762945015814#m,Can’t be worse than Morbius 😅,0
